file,course,source,start,end,text
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,33:15,33:23,of this kind and if you remove uv then of this kind and if you remove uv then that disconnects the graph but now if that disconnects the graph but now if that disconnects the graph but now if you think of the original cycle c of you think of the original cycle c of
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,33:23,33:29,you think of the original cycle c of which uv was a maximum edge if you look which uv was a maximum edge if you look which uv was a maximum edge if you look at that cycle and trace out that cycle at that cycle and trace out that cycle
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,33:29,33:39,at that cycle and trace out that cycle starting at the edge uv then at some starting at the edge uv then at some starting at the edge uv then at some point there should be an edge going back point there should be an edge going back point there should be an edge going back into im going from b to a the cycle of
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,33:39,33:47,into im going from b to a the cycle of into im going from b to a the cycle of which the edge e was part of must have which the edge e was part of must have which the edge e was part of must have an edge which goes from b to a ok and
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,33:47,33:54,an edge which goes from b to a ok and an edge which goes from b to a ok and clearly this is not going to be an edge clearly this is not going to be an edge clearly this is not going to be an edge that was part of the treaty because
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,33:54,34:01,that was part of the treaty because that was part of the treaty because the treaty did not have any edge going the treaty did not have any edge going the treaty did not have any edge going from side a to side b other than the uv from side a to side b other than the uv
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,34:01,34:08,from side a to side b other than the uv edge okay so lets call this edge as t edge okay so lets call this edge as t edge okay so lets call this edge as t prime okay and since this is part of the prime okay and since this is part of the
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,34:08,34:14,prime okay and since this is part of the cycle weight of a prime this is going to cycle weight of a prime this is going to cycle weight of a prime this is going to be strictly less than weight of uv again be strictly less than weight of uv again
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,34:14,34:27,be strictly less than weight of uv again replacing the edge e prime replacing the replacing the edge e prime replacing the replacing the edge e prime replacing the edge e with e prime we get a tree of edge e with e prime we get a tree of edge e with e prime we get a tree of strictly less weight okay so we can
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,34:27,34:34,strictly less weight okay so we can strictly less weight okay so we can conclude that t is not minimal its not conclude that t is not minimal its not conclude that t is not minimal its not the minimal spanning tree okay and the minimal spanning tree okay and
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,34:34,34:44,the minimal spanning tree okay and therefore our assumption is therefore our assumption is therefore our assumption is contradictory okay so we know that cycle contradictory okay so we know that cycle contradictory okay so we know that cycle property is also true so now equipped property is also true so now equipped
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,34:44,34:52,property is also true so now equipped with these two properties cycling with these two properties cycling with these two properties cycling property and cut property we will property and cut property we will property and cut property we will describe a couple of algorithms to solve describe a couple of algorithms to solve
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,34:52,34:58,describe a couple of algorithms to solve the minimal spanning tree problem okay the minimal spanning tree problem okay the minimal spanning tree problem okay when while spreading through problem is when while spreading through problem is when while spreading through problem is youre given some particular graph some youre given some particular graph some
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,34:58,35:06,youre given some particular graph some particular weighted graph and you need particular weighted graph and you need particular weighted graph and you need to compute the minimal spanning tree and to compute the minimal spanning tree and to compute the minimal spanning tree and these are classic algorithms the first
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,35:06,35:15,these are classic algorithms the first these are classic algorithms the first algorithm is called as kruskals algorithm is called as kruskals algorithm is called as kruskals algorithm we wont bother about the data algorithm we wont bother about the data algorithm we wont bother about the data structures used in these algorithms but
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,35:15,35:22,structures used in these algorithms but structures used in these algorithms but instead well just look at the steps of instead well just look at the steps of instead well just look at the steps of the algorithm so crystals algorithm does the algorithm so crystals algorithm does the algorithm so crystals algorithm does the following you look at all the edges
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,35:22,35:37,the following you look at all the edges the following you look at all the edges sorted by their weights in increasing sorted by their weights in increasing sorted by their weights in increasing order okay so consider edges in order okay so consider edges in order okay so consider edges in increasing order of their weights
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,35:37,35:47,okay so e e and so on okay so e e and so on there were m edges then you look at it there were m edges then you look at it there were m edges then you look at it just even e yep and keep on adding this
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,35:47,35:53,just even e yep and keep on adding this just even e yep and keep on adding this into the tree into the tree into the tree okay so initially you have these n okay so initially you have these n okay so initially you have these n vertices which we can think of as
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,35:53,36:01,vertices which we can think of as vertices which we can think of as isolated vertices first vertex first isolated vertices first vertex first isolated vertices first vertex first edge that you add is even and then maybe edge that you add is even and then maybe edge that you add is even and then maybe you will add e to and so on each time
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,36:01,36:07,you will add e to and so on each time you will add e to and so on each time you are adding an edge you will check if you are adding an edge you will check if you are adding an edge you will check if there is a cycle formed by the edges
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,36:07,36:14,there is a cycle formed by the edges there is a cycle formed by the edges that are already that are already that are already so suppose even need to and then you so suppose even need to and then you so suppose even need to and then you added iii and suppose ii for was between
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,36:14,36:20,added iii and suppose ii for was between added iii and suppose ii for was between these then you are not going to add it these then you are not going to add it these then you are not going to add it for okay so consider the edges in these
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,36:20,36:34,for okay so consider the edges in these for okay so consider the edges in these orders keep adding them without creating orders keep adding them without creating orders keep adding them without creating cycles okay and in the end if you had cycles okay and in the end if you had
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,36:34,36:43,cycles okay and in the end if you had started with a connected graph you will started with a connected graph you will started with a connected graph you will get the minimal spanning tree okay why get the minimal spanning tree okay why get the minimal spanning tree okay why is this algorithm correct the reason is
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,36:43,36:55,is this algorithm correct the reason is is this algorithm correct the reason is the sightly property now every edge that the sightly property now every edge that the sightly property now every edge that we have removed from this particular we have removed from this particular we have removed from this particular tree is an edge which deserved to be
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,36:55,37:03,tree is an edge which deserved to be tree is an edge which deserved to be removed because that cannot be part of removed because that cannot be part of removed because that cannot be part of any minimal spanning tree this also any minimal spanning tree this also any minimal spanning tree this also tells us that if the edge weights were
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,37:03,37:08,tells us that if the edge weights were tells us that if the edge weights were distinct that gives rise to unique distinct that gives rise to unique distinct that gives rise to unique ordering on the edges and therefore it ordering on the edges and therefore it ordering on the edges and therefore it will create a unique minimal spanning
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,37:08,37:16,will create a unique minimal spanning will create a unique minimal spanning tree okay so on graphs where the edge tree okay so on graphs where the edge tree okay so on graphs where the edge weights are distinct there is precisely weights are distinct there is precisely weights are distinct there is precisely one minimal spanning tree and that can
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,37:16,37:23,one minimal spanning tree and that can one minimal spanning tree and that can be found by this method methods be found by this method methods be found by this method methods correctness restaurants the fact that correctness restaurants the fact that correctness restaurants the fact that all the edges that we have removed in
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,37:23,37:28,all the edges that we have removed in all the edges that we have removed in the process to create that tree can i the process to create that tree can i the process to create that tree can i mean those are the edges which cannot be mean those are the edges which cannot be
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,37:28,37:44,mean those are the edges which cannot be present in any minimal spanning tree okay so if we look at our original graph okay so if we look at our original graph okay so if we sorted the edges according okay so if we sorted the edges according okay so if we sorted the edges according to the edge weights the edge weights
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,37:44,38:03,to the edge weights the edge weights to the edge weights the edge weights would have been ok we would have been ok we would have been ok we need to have some way of identifying need to have some way of identifying need to have some way of identifying which was the weight to edge okay but if
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,38:03,38:08,which was the weight to edge okay but if which was the weight to edge okay but if you look at weight amp these edges are you look at weight amp these edges are you look at weight amp these edges are will automatically be added this also will automatically be added this also
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,38:08,38:14,will automatically be added this also can be added and you add theres a can be added and you add theres a can be added and you add theres a cycle so thats not going to be added cycle so thats not going to be added cycle so thats not going to be added when you add thats not going to
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,38:14,38:18,when you add thats not going to when you add thats not going to create a cycle that gets added the next create a cycle that gets added the next create a cycle that gets added the next is also going to be added and amp is also going to be added and amp
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,38:18,38:25,is also going to be added and amp are going to create cycles okay and are going to create cycles okay and are going to create cycles okay and therefore they will not be therefore they will not be therefore they will not be and therefore this example verified that
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,38:25,38:34,and therefore this example verified that and therefore this example verified that the tree obtained is indeed the minimal the tree obtained is indeed the minimal the tree obtained is indeed the minimal spanning tree prims algorithm is also a spanning tree prims algorithm is also a spanning tree prims algorithm is also a very simple way of constructing the
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,38:34,38:50,very simple way of constructing the very simple way of constructing the minimal spanning tree so you started in the algorithm works in so you started in the algorithm works in the following way you start at one the following way you start at one the following way you start at one particular vertex and look at all its
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,38:50,39:01,particular vertex and look at all its particular vertex and look at all its neighbors and amongst the neighbors add neighbors and amongst the neighbors add neighbors and amongst the neighbors add the least weighted edge okay and keep on the least weighted edge okay and keep on the least weighted edge okay and keep on and then lets say if you have added one
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,39:01,39:06,and then lets say if you have added one and then lets say if you have added one particular vertex now you consider this particular vertex now you consider this particular vertex now you consider this as a set and from this collection find as a set and from this collection find
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,39:06,39:12,as a set and from this collection find out the least weight arrange and then out the least weight arrange and then out the least weight arrange and then add that and then consider those three add that and then consider those three add that and then consider those three as a set and add the least weight edge
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,39:12,39:18,as a set and add the least weight edge as a set and add the least weight edge and so on okay so at any stage you have and so on okay so at any stage you have and so on okay so at any stage you have a collection of edges collection of
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,39:18,39:24,a collection of edges collection of a collection of edges collection of vertices which are which forms a vertices which are which forms a vertices which are which forms a connected component and from this connected component and from this connected component and from this component look at the least weighted
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,39:24,39:31,component look at the least weighted component look at the least weighted outgoing edge and thats what we added outgoing edge and thats what we added outgoing edge and thats what we added to expand this particular tree and in to expand this particular tree and in to expand this particular tree and in the end you will get the you will get a
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,39:31,39:35,the end you will get the you will get a the end you will get the you will get a tree and that tree is guaranteed to be tree and that tree is guaranteed to be tree and that tree is guaranteed to be the minimal spanning tree why is it the
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,39:35,39:41,the minimal spanning tree why is it the the minimal spanning tree why is it the minimal spanning tree because each edge minimal spanning tree because each edge minimal spanning tree because each edge that you add at any given stage is the that you add at any given stage is the
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,39:41,39:49,that you add at any given stage is the minimum weighted edge of a certain cut minimum weighted edge of a certain cut minimum weighted edge of a certain cut so when you added the first edge if you so when you added the first edge if you so when you added the first edge if you look at the cut consisting of just that
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,39:49,39:54,look at the cut consisting of just that look at the cut consisting of just that one vertex and everything else in the one vertex and everything else in the one vertex and everything else in the other side okay you have a valid reason other side okay you have a valid reason
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,39:54,40:01,other side okay you have a valid reason for adding the particular is it youve for adding the particular is it youve for adding the particular is it youve got it got it got it at any particular stage you have some at any particular stage you have some at any particular stage you have some partial tree and those partial trees
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,40:01,40:09,partial tree and those partial trees partial tree and those partial trees define a set of vertices and the define a set of vertices and the define a set of vertices and the complement of that would be the other complement of that would be the other complement of that would be the other part so if you cancel this is a cut a be
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,40:09,40:13,part so if you cancel this is a cut a be part so if you cancel this is a cut a be the next edge that you are going to add the next edge that you are going to add the next edge that you are going to add is the minimum weighted edge across the
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,40:13,40:18,is the minimum weighted edge across the is the minimum weighted edge across the cut a b and therefore by cut property cut a b and therefore by cut property cut a b and therefore by cut property that is an edge which deserve to be that is an edge which deserve to be
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,40:18,40:24,that is an edge which deserve to be added to every minimal spanning tree added to every minimal spanning tree added to every minimal spanning tree okay so weve learnt two algorithms to okay so weve learnt two algorithms to okay so weve learnt two algorithms to compute the minimum spanning tree and
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,40:24,40:29,compute the minimum spanning tree and compute the minimum spanning tree and the correctness of both these algorithm the correctness of both these algorithm the correctness of both these algorithm comes from simple properties simply comes from simple properties simply comes from simple properties simply graphs properties like cut property
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,40:29,40:38,graphs properties like cut property graphs properties like cut property cycle property well stop here for cycle property well stop here for cycle property well stop here for todays like we will end todays lecture todays like we will end todays lecture todays like we will end todays lecture here it will continue studying other
212.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,40:38,40:47,here it will continue studying other here it will continue studying other properties of graphs in the coming properties of graphs in the coming properties of graphs in the coming lectures
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,0:09,0:40,music music you music music you in this lecture we will learn more about in this lecture we will learn more about bipartite graphs so first we will look bipartite graphs so first we will look bipartite graphs so first we will look at some notion known as edge coloring
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,0:40,0:55,and then we will look at something and then we will look at something called as matching we will look at these called as matching we will look at these called as matching we will look at these properties with respect to bipartite properties with respect to bipartite properties with respect to bipartite graphs okay so let us see what is edge
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,0:55,1:10,graphs okay so let us see what is edge graphs okay so let us see what is edge coloring in a graph so lets take an coloring in a graph so lets take an coloring in a graph so lets take an example this is a graph on five vertices
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,1:10,1:33,the objective is to color the edges let the objective is to color the edges let us give each edge some color the us give each edge some color the us give each edge some color the restriction is adjacent edges should restriction is adjacent edges should restriction is adjacent edges should have different colors so write it in the
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,1:33,2:01,have different colors so write it in the have different colors so write it in the following way so we require two things first color so we require two things first color every edge and second edges sharing a every edge and second edges sharing a every edge and second edges sharing a vertex
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,2:01,2:21,so any such coloring will be called as a so any such coloring will be called as a valid edge coloring we want to find an valid edge coloring we want to find an valid edge coloring we want to find an edge coloring which minimizes the number edge coloring which minimizes the number
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,2:21,2:28,edge coloring which minimizes the number of colors used we could of course give of colors used we could of course give of colors used we could of course give different colors distinct colors to each different colors distinct colors to each different colors distinct colors to each edge and surely all the properties would
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,2:28,2:35,edge and surely all the properties would edge and surely all the properties would be met but that does not minimize the be met but that does not minimize the be met but that does not minimize the number of colors used one thing that we number of colors used one thing that we
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,2:35,2:44,number of colors used one thing that we can see is for this particular graph we can see is for this particular graph we can see is for this particular graph we would require at least three colors would require at least three colors would require at least three colors because there are some vertices whose
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,2:44,2:52,because there are some vertices whose because there are some vertices whose degree is now the question is can we degree is now the question is can we degree is now the question is can we do it in exactly three to is impossible do it in exactly three to is impossible
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,2:52,2:59,do it in exactly three to is impossible because since there is a vertex of because since there is a vertex of because since there is a vertex of degree three all the three edges should degree three all the three edges should degree three all the three edges should get distinct colors so lets see if we
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,2:59,3:06,get distinct colors so lets see if we get distinct colors so lets see if we can do that so this is red lets say can do that so this is red lets say can do that so this is red lets say this is given blue color and the third
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,3:06,3:17,this is given blue color and the third this is given blue color and the third is given green color now the one is given green color now the one is given green color now the one forehead could be given green color and forehead could be given green color and
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,3:17,3:37,forehead could be given green color and could now be given its a red color could now be given its a red color could now be given its a red color and must be given blue color okay and now if you look at vertex three okay and now if you look at vertex three there are two colors already being used
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,3:37,3:45,there are two colors already being used there are two colors already being used there blue and green there blue and green there blue and green so the which cannot be blue or green so the which cannot be blue or green so the which cannot be blue or green and because the edge is using red
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,3:45,3:49,and because the edge is using red and because the edge is using red color this cannot be read either so color this cannot be read either so color this cannot be read either so maybe we will have to use a different maybe we will have to use a different
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,3:49,3:57,maybe we will have to use a different color lets say if we use a pink color color lets say if we use a pink color color lets say if we use a pink color and this is a valid coloring so here we and this is a valid coloring so here we
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,3:57,4:05,and this is a valid coloring so here we are required for but as for really are required for but as for really are required for but as for really required there was four colors used can required there was four colors used can required there was four colors used can we do with three colors is a question
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:05,4:13,we do with three colors is a question we do with three colors is a question and we want to answer this question for and we want to answer this question for and we want to answer this question for bipartite graph so the specific question bipartite graph so the specific question
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:13,4:21,bipartite graph so the specific question that we will look at us is the number of that we will look at us is the number of that we will look at us is the number of colors required to each color a graph colors required to each color a graph
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:21,4:31,colors required to each color a graph equal to its maximum equal to its maximum equal to its maximum degree so every graph will have a degree so every graph will have a degree so every graph will have a maximum degree and will the number of maximum degree and will the number of
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:31,4:39,maximum degree and will the number of colors required to each color be equal colors required to each color be equal colors required to each color be equal to the max degree clearly in general to the max degree clearly in general to the max degree clearly in general graphs this is not the case for example
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:39,4:43,graphs this is not the case for example graphs this is not the case for example we could take just the five cycle so in we could take just the five cycle so in we could take just the five cycle so in this example that we had considered its
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:43,4:51,this example that we had considered its this example that we had considered its not clear that we require four maybe not clear that we require four maybe not clear that we require four maybe there is a coloring which requires s there is a coloring which requires s there is a coloring which requires s you can think about that but we can
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:51,5:04,you can think about that but we can you can think about that but we can construct examples where the max degree construct examples where the max degree construct examples where the max degree of the vertex is not sufficient for of the vertex is not sufficient for of the vertex is not sufficient for example if we took this particular graph
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:04,5:18,this is the five cycle the degree of any this is the five cycle the degree of any vertex is only two but we can argue that vertex is only two but we can argue that vertex is only two but we can argue that two colors will not suffice to edds
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:18,5:30,two colors will not suffice to edds two colors will not suffice to edds color this graph because we can without color this graph because we can without color this graph because we can without loss of generality assume that if that loss of generality assume that if that loss of generality assume that if that one of the edges is colored blue and
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:30,5:42,then its neighboring edges have to be then its neighboring edges have to be colored using a different color so lets colored using a different color so lets colored using a different color so lets say that is red and its neighboring has say that is red and its neighboring has
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:42,5:49,say that is red and its neighboring has to be colored using blue if you use any to be colored using blue if you use any to be colored using blue if you use any other color youre exceeding the number other color youre exceeding the number other color youre exceeding the number of colors but there are two neighbors
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:49,5:54,of colors but there are two neighbors of colors but there are two neighbors and both of them cannot be given blue and both of them cannot be given blue and both of them cannot be given blue color because of the construction of color because of the construction of
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:54,6:04,color because of the construction of this graph this graph this graph so in general graph there you can so in general graph there you can so in general graph there you can construct examples where max degree is construct examples where max degree is construct examples where max degree is not equal to the number of colors
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:04,6:40,not equal to the number of colors not equal to the number of colors required to each color so we can required to each color so we can required to each color so we can summarize that the following way max degree can be less than the number max degree can be less than the number of colors required to edge color okay in
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:40,6:45,of colors required to edge color okay in of colors required to edge color okay in the general graph this could be the case the general graph this could be the case the general graph this could be the case the c or any odd cycle is an example the c or any odd cycle is an example
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:45,6:55,the c or any odd cycle is an example where this max degree is less than the where this max degree is less than the where this max degree is less than the number of colors required to h color now number of colors required to h color now number of colors required to h color now lets focus on just bipartite graph if
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:55,7:07,lets focus on just bipartite graph if lets focus on just bipartite graph if we restrict our attention to bipartite we restrict our attention to bipartite we restrict our attention to bipartite graph can every bipartite graph be graph can every bipartite graph be graph can every bipartite graph be colored with number of colors which is
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:07,7:11,colored with number of colors which is colored with number of colors which is equal to the max degree we will show equal to the max degree we will show equal to the max degree we will show that this will show that this is the that this will show that this is the
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:11,7:32,that this will show that this is the case okay so this is a theorem that we case okay so this is a theorem that we case okay so this is a theorem that we will prove so let g be a bipartite graph number of colors required to each color
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:32,7:51,number of colors required to each color g is equal to max degree of g why is g is equal to max degree of g why is g is equal to max degree of g why is this so whats the proof okay so first of all what is a bipartite
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:51,7:59,okay so first of all what is a bipartite graph you can split the vertices into graph you can split the vertices into graph you can split the vertices into two parts lets say x and y okay so if two parts lets say x and y okay so if
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:59,8:05,two parts lets say x and y okay so if you think of gs v comma e where v is the you think of gs v comma e where v is the you think of gs v comma e where v is the set of vertices and the e is the set of
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:05,8:17,set of vertices and the e is the set of set of vertices and the e is the set of edges we can be written as x union y so edges we can be written as x union y so edges we can be written as x union y so this is a disjoint union because they
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:17,8:23,this is a disjoint union because they this is a disjoint union because they dont share any vertices so v can be the dont share any vertices so v can be the dont share any vertices so v can be the vertex set can be split as x union y
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:23,8:37,vertex set can be split as x union y vertex set can be split as x union y such that all edges are between x and y okay so you cannot have an edge of this okay so you cannot have an edge of this kind from x to itself so this is
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:37,8:41,kind from x to itself so this is kind from x to itself so this is forbidden and you cannot have an edge forbidden and you cannot have an edge forbidden and you cannot have an edge from y to itself this is also forbidden from y to itself this is also forbidden
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:41,8:48,from y to itself this is also forbidden so all the edges go from x to y thats so all the edges go from x to y thats so all the edges go from x to y thats the definition of a bipartite graph so the definition of a bipartite graph so
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:48,8:54,the definition of a bipartite graph so if we look at a bipartite graph we want if we look at a bipartite graph we want if we look at a bipartite graph we want to show that the max degree is equal to to show that the max degree is equal to
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:54,9:02,to show that the max degree is equal to the number of colors required to edge the number of colors required to edge the number of colors required to edge color the graph okay so clearly we can color the graph okay so clearly we can color the graph okay so clearly we can see one one direction that does you
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,9:02,9:17,see one one direction that does you see one one direction that does you require at least those many colors so require at least those many colors so require at least those many colors so let delta be the max degree number of let delta be the max degree number of
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,9:17,9:28,let delta be the max degree number of colors required is going to be greater colors required is going to be greater colors required is going to be greater than or equal to delta because at least than or equal to delta because at least than or equal to delta because at least delta is required this is because look
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,9:28,9:37,delta is required this is because look delta is required this is because look at that particular vertex with degree at that particular vertex with degree at that particular vertex with degree delta each of these edges must get delta each of these edges must get delta each of these edges must get distinct colors so number of colors
